1.063587667746000109e+00 6.110407685890471980e-06
1.307717934960000106e+00 3.771070241313246898e-06
1.643356570616999912e+00 2.191015524765733723e-06
2.068805043166999980e+00 1.256326529601466803e-06
2.604471014795000094e+00 7.144494560833199117e-07
3.278834744681999869e+00 4.032919785757825924e-07
4.127808381152999750e+00 2.261189569125282220e-07
5.196602866051000191e+00 1.260041840781951174e-07
6.542135403073999989e+00 6.982246509811719382e-08
8.236060506328000130e+00 3.849193725009179275e-08
1.036858586449000086e+01 2.112033472984279617e-08
1.305327622917999975e+01 1.153757310804510575e-08
1.643310115207999900e+01 6.277041631788923752e-09
2.068804863493999946e+01 3.402072170074157536e-09
2.604471014695999997e+01 1.837190425754105691e-09
3.278834744681999780e+01 9.886184887361440613e-10
4.127808381153000283e+01 5.301540714295028350e-10
5.196602866050999836e+01 2.832738355935108961e-10
6.542135403074000521e+01 1.507725862727675309e-10
8.236060506328000486e+01 7.988925003559833956e-11
1.036858586448999944e+02 4.209768087182979971e-11
1.305327622917999975e+02 2.202483442109647663e-11
